1,0,0,-1646,1646,0,0,-25024,25024,0,0,0,0,1,0
2,520,371,-1799,1429,0,5637,-27362,21724,0,0,0,0,1,0
3,1041,727,-1884,1157,0,11058,-28648,17590,0,0,0,0,1,0
4,1562,1056,-1896,840,0,16053,-28833,12780,0,0,0,0,1,0
5,2083,1344,-1835,492,0,20432,-27910,7479,0,0,0,0,1,0
6,2604,1580,-1704,124,0,24025,-25915,1890,0,0,0,0,1,0
7,3125,1755,-1507,-248,0,26696,-22924,-3772,0,0,0,0,1,0
8,3645,1864,-1253,-611,0,28340,-19052,-9288,0,0,0,0,1,0
9,4166,1900,-950,-950,0,28895,-14448,-14448,0,0,0,0,1,0
10,4687,1864,-611,-1253,0,28340,-9288,-19052,0,0,0,0,1,0
11,5208,1755,-248,-1507,0,26696,-3772,-22924,0,0,0,0,1,0
12,5729,1580,124,-1704,0,24025,1890,-25915,0,0,0,0,1,0
13,6250,1344,492,-1835,0,20432,7479,-27910,0,0,0,0,1,0
14,6770,1056,840,-1896,0,16053,12780,-28833,0,0,0,0,1,0
15,7291,727,1157,-1884,0,11058,17590,-28648,0,0,0,0,1,0
16,7812,371,1429,-1799,0,5637,21724,-27362,0,0,0,0,1,0
17,8333,0,1646,-1646,0,0,25024,-25024,0,0,0,0,1,0
18,8854,-371,1799,-1429,0,-5637,27362,-21724,0,0,0,0,1,0
19,9375,-727,1884,-1157,0,-11058,28648,-17590,0,0,0,0,1,0
20,9895,-1056,1896,-840,0,-16053,28833,-12780,0,0,0,0,1,0
21,10416,-1344,1835,-492,0,-20432,27910,-7479,0,0,0,0,1,0
22,10937,-1580,1704,-124,0,-24025,25915,-1890,0,0,0,0,1,0
23,11458,-1755,1507,248,0,-26696,22924,3772,0,0,0,0,1,0
24,11979,-1864,1253,611,0,-28340,19052,9288,0,0,0,0,1,0
25,12500,-1900,950,950,0,-28895,14448,14448,0,0,0,0,1,0
26,13020,-1864,611,1253,0,-28340,9288,19052,0,0,0,0,1,0
27,13541,-1755,248,1507,0,-26696,3772,22924,0,0,0,0,1,0
28,14062,-1580,-124,1704,0,-24025,-1890,25915,0,0,0,0,1,0
29,14583,-1344,-492,1835,0,-20432,-7479,27910,0,0,0,0,1,0
30,15104,-1056,-840,1896,0,-16053,-12780,28833,0,0,0,0,1,0
31,15625,-727,-1157,1884,0,-11058,-17590,28648,0,0,0,0,1,0
32,16145,-371,-1429,1799,0,-5637,-21724,27362,0,0,0,0,1,0
33,16666,0,-1646,1646,0,0,-25024,25024,0,0,0,0,1,0
34,17187,371,-1799,1429,0,5637,-27362,21724,0,0,0,0,1,0
35,17708,727,-1884,1157,0,11058,-28648,17590,0,0,0,0,1,0
36,18229,1056,-1896,840,0,16053,-28833,12780,0,0,0,0,1,0
37,18750,1344,-1835,492,0,20432,-27910,7479,0,0,0,0,1,0
38,19270,1580,-1704,124,0,24025,-25915,1890,0,0,0,0,1,0
39,19791,1755,-1507,-248,0,26696,-22924,-3772,0,0,0,0,1,0
40,20312,1864,-1253,-611,0,28340,-19052,-9288,0,0,0,0,1,0
41,20833,1900,-950,-950,0,28895,-14448,-14448,0,0,0,0,1,0
42,21354,1864,-611,-1253,0,28340,-9288,-19052,0,0,0,0,1,0
43,21875,1755,-248,-1507,0,26696,-3772,-22924,0,0,0,0,1,0
44,22395,1580,124,-1704,0,24025,1890,-25915,0,0,0,0,1,0
45,22916,1344,492,-1835,0,20432,7479,-27910,0,0,0,0,1,0
46,23437,1056,840,-1896,0,16053,12780,-28833,0,0,0,0,1,0
47,23958,727,1157,-1884,0,11058,17590,-28648,0,0,0,0,1,0
48,24479,371,1429,-1799,0,5637,21724,-27362,0,0,0,0,1,0
49,25000,0,1646,-1646,0,0,25024,-25024,0,0,0,0,1,0
50,25520,-371,1799,-1429,0,-5637,27362,-21724,0,0,0,0,1,0
51,26041,-727,1884,-1157,0,-11058,28648,-17590,0,0,0,0,1,0
52,26562,-1056,1896,-840,0,-16053,28833,-12780,0,0,0,0,1,0
53,27083,-1344,1835,-492,0,-20432,27910,-7479,0,0,0,0,1,0
54,27604,-1580,1704,-124,0,-24025,25915,-1890,0,0,0,0,1,0
55,28125,-1755,1507,248,0,-26696,22924,3772,0,0,0,0,1,0
56,28645,-1864,1253,611,0,-28340,19052,9288,0,0,0,0,1,0
57,29166,-1900,950,950,0,-28895,14448,14448,0,0,0,0,1,0
58,29687,-1864,611,1253,0,-28340,9288,19052,0,0,0,0,1,0
59,30208,-1755,248,1507,0,-26696,3772,22924,0,0,0,0,1,0
60,30729,-1580,-124,1704,0,-24025,-1890,25915,0,0,0,0,1,0
61,31250,-1344,-492,1835,0,-20432,-7479,27910,0,0,0,0,1,0
62,31770,-1056,-840,1896,0,-16053,-12780,28833,0,0,0,0,1,0
63,32291,-727,-1157,1884,0,-11058,-17590,28648,0,0,0,0,1,0
64,32812,-371,-1429,1799,0,-5637,-21724,27362,0,0,0,0,1,0
65,33333,0,-1646,1646,0,0,-25024,25024,0,0,0,0,1,0
66,33854,371,-1799,1429,0,5637,-27362,21724,0,0,0,0,1,0
67,34375,727,-1884,1157,0,11058,-28648,17590,0,0,0,0,1,0
68,34895,1056,-1896,840,0,16053,-28833,12780,0,0,0,0,1,0
69,35416,1344,-1835,492,0,20432,-27910,7479,0,0,0,0,1,0
70,35937,1580,-1704,124,0,24025,-25915,1890,0,0,0,0,1,0
71,36458,1755,-1507,-248,0,26696,-22924,-3772,0,0,0,0,1,0
72,36979,1864,-1253,-611,0,28340,-19052,-9288,0,0,0,0,1,0
73,37500,1900,-950,-950,0,28895,-14448,-14448,0,0,0,0,1,0
74,38020,1864,-611,-1253,0,28340,-9288,-19052,0,0,0,0,1,0
75,38541,1755,-248,-1507,0,26696,-3772,-22924,0,0,0,0,1,0
76,39062,1580,124,-1704,0,24025,1890,-25915,0,0,0,0,1,0
77,39583,1344,492,-1835,0,20432,7479,-27910,0,0,0,0,1,0
78,40104,1056,840,-1896,0,16053,12780,-28833,0,0,0,0,1,0
79,40625,727,1157,-1884,0,11058,17590,-28648,0,0,0,0,1,0
80,41145,371,1429,-1799,0,5637,21724,-27362,0,0,0,0,1,0
81,41666,0,1646,-1646,0,0,25024,-25024,0,0,0,0,1,0
82,42187,-371,1799,-1429,0,-5637,27362,-21724,0,0,0,0,1,0
83,42708,-727,1884,-1157,0,-11058,28648,-17590,0,0,0,0,1,0
84,43229,-1056,1896,-840,0,-16053,28833,-12780,0,0,0,0,1,0
85,43750,-1344,1835,-492,0,-20432,27910,-7479,0,0,0,0,1,0
86,44270,-1580,1704,-124,0,-24025,25915,-1890,0,0,0,0,1,0
87,44791,-1755,1507,248,0,-26696,22924,3772,0,0,0,0,1,0
88,45312,-1864,1253,611,0,-28340,19052,9288,0,0,0,0,1,0
89,45833,-1900,950,950,0,-28895,14448,14448,0,0,0,0,1,0
90,46354,-1864,611,1253,0,-28340,9288,19052,0,0,0,0,1,0
91,46875,-1755,248,1507,0,-26696,3772,22924,0,0,0,0,1,0
92,47395,-1580,-124,1704,0,-24025,-1890,25915,0,0,0,0,1,0
93,47916,-1344,-492,1835,0,-20432,-7479,27910,0,0,0,0,1,0
94,48437,-1056,-840,1896,0,-16053,-12780,28833,0,0,0,0,1,0
95,48958,-727,-1157,1884,0,-11058,-17590,28648,0,0,0,0,1,0
96,49479,-371,-1429,1799,0,-5637,-21724,27362,0,0,0,0,1,0
97,50000,0,-1646,31207,29561,0,-27026,2502,0,0,0,0,1,0
98,50520,371,-1799,27781,26352,6088,-29551,2172,0,0,0,0,1,0
99,51041,727,-1884,23863,22707,11942,-30940,1759,0,0,0,0,1,0
