1,0,0,-2773,2773,0,0,-25024,25024,0,0,0,0,1,0
2,520,625,-3032,2408,0,5637,-27362,21724,0,0,0,0,1,0
3,1041,1225,-3175,1949,0,11058,-28648,17590,0,0,0,0,1,0
4,1562,1779,-3195,1416,0,16053,-28833,12780,0,0,0,0,1,0
5,2083,2264,-3093,829,0,20432,-27910,7479,0,0,0,0,1,0
6,2604,2663,-2872,209,0,24025,-25915,1890,0,0,0,0,1,0
7,3125,2958,-2540,-418,0,26696,-22924,-3772,0,0,0,0,1,0
8,3645,3141,-2111,-1029,0,28340,-19052,-9288,0,0,0,0,1,0
9,4166,3202,-1601,-1601,0,28895,-14448,-14448,0,0,0,0,1,0
10,4687,3141,-1029,-2111,0,28340,-9288,-19052,0,0,0,0,1,0
11,5208,2958,-418,-2540,0,26696,-3772,-22924,0,0,0,0,1,0
12,5729,2663,209,-2872,0,24025,1890,-25915,0,0,0,0,1,0
13,6250,2264,829,-3093,0,20432,7479,-27910,0,0,0,0,1,0
14,6770,1779,1416,-3195,0,16053,12780,-28833,0,0,0,0,1,0
15,7291,1225,1949,-3175,0,11058,17590,-28648,0,0,0,0,1,0
16,7812,625,2408,-3032,0,5637,21724,-27362,0,0,0,0,1,0
17,8333,0,2773,-2773,0,0,25024,-25024,0,0,0,0,1,0
18,8854,-625,3032,-2408,0,-5637,27362,-21724,0,0,0,0,1,0
19,9375,-1225,3175,-1949,0,-11058,28648,-17590,0,0,0,0,1,0
20,9895,-1779,3195,-1416,0,-16053,28833,-12780,0,0,0,0,1,0
21,10416,-2264,3093,-829,0,-20432,27910,-7479,0,0,0,0,1,0
22,10937,-2663,2872,-209,0,-24025,25915,-1890,0,0,0,0,1,0
23,11458,-2958,2540,418,0,-26696,22924,3772,0,0,0,0,1,0
24,11979,-3141,2111,1029,0,-28340,19052,9288,0,0,0,0,1,0
25,12500,-3202,1601,1601,0,-28895,14448,14448,0,0,0,0,1,0
26,13020,-3141,1029,2111,0,-28340,9288,19052,0,0,0,0,1,0
27,13541,-2958,418,2540,0,-26696,3772,22924,0,0,0,0,1,0
28,14062,-2663,-209,2872,0,-24025,-1890,25915,0,0,0,0,1,0
29,14583,-2264,-829,3093,0,-20432,-7479,27910,0,0,0,0,1,0
30,15104,-1779,-1416,3195,0,-16053,-12780,28833,0,0,0,0,1,0
31,15625,-1225,-1949,3175,0,-11058,-17590,28648,0,0,0,0,1,0
32,16145,-625,-2408,3032,0,-5637,-21724,27362,0,0,0,0,1,0
33,16666,0,-2773,2773,0,0,-25024,25024,0,0,0,0,1,0
34,17187,625,-3032,2408,0,5637,-27362,21724,0,0,0,0,1,0
35,17708,1225,-3175,1949,0,11058,-28648,17590,0,0,0,0,1,0
36,18229,1779,-3195,1416,0,16053,-28833,12780,0,0,0,0,1,0
37,18750,2264,-3093,829,0,20432,-27910,7479,0,0,0,0,1,0
38,19270,2663,-2872,209,0,24025,-25915,1890,0,0,0,0,1,0
39,19791,2958,-2540,-418,0,26696,-22924,-3772,0,0,0,0,1,0
40,20312,3141,-2111,-1029,0,28340,-19052,-9288,0,0,0,0,1,0
41,20833,3202,-1601,-1601,0,28895,-14448,-14448,0,0,0,0,1,0
42,21354,3141,-1029,-2111,0,28340,-9288,-19052,0,0,0,0,1,0
