1,0,0,-1736,1736,0,0,-25024,25024,0,0,0,0,1,0
2,520,391,-1898,1507,0,5637,-27362,21724,0,0,0,0,1,0
3,1041,767,-1987,1220,0,11058,-28648,17590,0,0,0,0,1,0
4,1562,1113,-2000,886,0,16053,-28833,12780,0,0,0,0,1,0
5,2083,1417,-1936,519,0,20432,-27910,7479,0,0,0,0,1,0
6,2604,1666,-1797,131,0,24025,-25915,1890,0,0,0,0,1,0
7,3125,1852,-1590,-262,0,26696,-22924,-3772,0,0,0,0,1,0
8,3645,1966,-1321,-644,0,28340,-19052,-9288,0,0,0,0,1,0
9,4166,2004,-1002,-1002,0,28895,-14448,-14448,0,0,0,0,1,0
10,4687,1966,-644,-1321,0,28340,-9288,-19052,0,0,0,0,1,0
11,5208,1852,-262,-1590,0,26696,-3772,-22924,0,0,0,0,1,0
12,5729,1666,131,-1797,0,24025,1890,-25915,0,0,0,0,1,0
13,6250,1417,519,-1936,0,20432,7479,-27910,0,0,0,0,1,0
14,6770,1113,886,-2000,0,16053,12780,-28833,0,0,0,0,1,0
15,7291,767,1220,-1987,0,11058,17590,-28648,0,0,0,0,1,0
16,7812,391,1507,-1898,0,5637,21724,-27362,0,0,0,0,1,0
17,8333,0,1736,-1736,0,0,25024,-25024,0,0,0,0,1,0
18,8854,-391,1898,-1507,0,-5637,27362,-21724,0,0,0,0,1,0
19,9375,-767,1987,-1220,0,-11058,28648,-17590,0,0,0,0,1,0
20,9895,-1113,2000,-886,0,-16053,28833,-12780,0,0,0,0,1,0
21,10416,-1417,1936,-519,0,-20432,27910,-7479,0,0,0,0,1,0
22,10937,-1666,1797,-131,0,-24025,25915,-1890,0,0,0,0,1,0
23,11458,-1852,1590,262,0,-26696,22924,3772,0,0,0,0,1,0
24,11979,-1966,1321,644,0,-28340,19052,9288,0,0,0,0,1,0
25,12500,-2004,1002,1002,0,-28895,14448,14448,0,0,0,0,1,0
26,13020,-1966,644,1321,0,-28340,9288,19052,0,0,0,0,1,0
27,13541,-1852,262,1590,0,-26696,3772,22924,0,0,0,0,1,0
