1,0,0,-474,474,0,0,-25078,25078,0,0,0,0,1,0
2,520,107,-518,411,0,5649,-27420,21771,0,0,0,0,1,0
3,1041,209,-542,333,0,11081,-28709,17628,0,0,0,0,1,0
4,1562,304,-546,242,0,16088,-28895,12807,0,0,0,0,1,0
5,2083,387,-528,142,0,20476,-27970,7495,0,0,0,0,1,0
6,2604,455,-490,36,0,24077,-25971,1894,0,0,0,0,1,0
7,3125,505,-434,-71,0,26753,-22973,-3780,0,0,0,0,1,0
8,3645,536,-361,-176,0,28401,-19093,-9308,0,0,0,0,1,0
9,4166,547,-273,-273,0,28957,-14479,-14479,0,0,0,0,1,0
10,4687,536,-176,-361,0,28401,-9308,-19093,0,0,0,0,1,0
11,5208,505,-71,-434,0,26753,-3780,-22973,0,0,0,0,1,0
12,5729,455,36,-490,0,24077,1894,-25971,0,0,0,0,1,0
13,6250,387,142,-528,0,20476,7495,-27970,0,0,0,0,1,0
14,6770,304,242,-546,0,16088,12807,-28895,0,0,0,0,1,0
15,7291,209,333,-542,0,11081,17628,-28709,0,0,0,0,1,0
16,7812,107,411,-518,0,5649,21771,-27420,0,0,0,0,1,0
17,8333,0,474,-474,0,0,25078,-25078,0,0,0,0,1,0
18,8854,-107,518,-411,0,-5649,27420,-21771,0,0,0,0,1,0
19,9375,-209,542,-333,0,-11081,28709,-17628,0,0,0,0,1,0
20,9895,-304,546,-242,0,-16088,28895,-12807,0,0,0,0,1,0
21,10416,-387,528,-142,0,-20476,27970,-7495,0,0,0,0,1,0
22,10937,-455,490,-36,0,-24077,25971,-1894,0,0,0,0,1,0
23,11458,-505,434,71,0,-26753,22973,3780,0,0,0,0,1,0
24,11979,-536,361,176,0,-28401,19093,9308,0,0,0,0,1,0
25,12500,-547,273,273,0,-28957,14479,14479,0,0,0,0,1,0
26,13020,-536,176,361,0,-28401,9308,19093,0,0,0,0,1,0
27,13541,-505,71,434,0,-26753,3780,22973,0,0,0,0,1,0
28,14062,-455,-36,490,0,-24077,-1894,25971,0,0,0,0,1,0
29,14583,-387,-142,528,0,-20476,-7495,27970,0,0,0,0,1,0
30,15104,-304,-242,546,0,-16088,-12807,28895,0,0,0,0,1,0
