1,0,0,-930,930,0,0,-25078,25078,0,0,0,0,1,0
2,520,209,-1016,807,0,5649,-27420,21771,0,0,0,0,1,0
3,1041,411,-1064,653,0,11081,-28709,17628,0,0,0,0,1,0
4,1562,596,-1071,475,0,16088,-28895,12807,0,0,0,0,1,0
5,2083,759,-1037,278,0,20476,-27970,7495,0,0,0,0,1,0
6,2604,892,-963,70,0,24077,-25971,1894,0,0,0,0,1,0
7,3125,992,-852,-140,0,26753,-22973,-3780,0,0,0,0,1,0
8,3645,1053,-708,-345,0,28401,-19093,-9308,0,0,0,0,1,0
9,4166,1073,-537,-537,0,28957,-14479,-14479,0,0,0,0,1,0
10,4687,1053,-345,-708,0,28401,-9308,-19093,0,0,0,0,1,0
11,5208,992,-140,-852,0,26753,-3780,-22973,0,0,0,0,1,0
12,5729,892,70,-963,0,24077,1894,-25971,0,0,0,0,1,0
13,6250,759,278,-1037,0,20476,7495,-27970,0,0,0,0,1,0
14,6770,596,475,-1071,0,16088,12807,-28895,0,0,0,0,1,0
15,7291,411,653,-1064,0,11081,17628,-28709,0,0,0,0,1,0
16,7812,209,807,-1016,0,5649,21771,-27420,0,0,0,0,1,0
17,8333,0,930,-930,0,0,25078,-25078,0,0,0,0,1,0
18,8854,-209,1016,-807,0,-5649,27420,-21771,0,0,0,0,1,0
19,9375,-411,1064,-653,0,-11081,28709,-17628,0,0,0,0,1,0
20,9895,-596,1071,-475,0,-16088,28895,-12807,0,0,0,0,1,0
21,10416,-759,1037,-278,0,-20476,27970,-7495,0,0,0,0,1,0
22,10937,-892,963,-70,0,-24077,25971,-1894,0,0,0,0,1,0
23,11458,-992,852,140,0,-26753,22973,3780,0,0,0,0,1,0
24,11979,-1053,708,345,0,-28401,19093,9308,0,0,0,0,1,0
25,12500,-1073,537,537,0,-28957,14479,14479,0,0,0,0,1,0
26,13020,-1053,345,708,0,-28401,9308,19093,0,0,0,0,1,0
27,13541,-992,140,852,0,-26753,3780,22973,0,0,0,0,1,0
28,14062,-892,-70,963,0,-24077,-1894,25971,0,0,0,0,1,0
29,14583,-759,-278,1037,0,-20476,-7495,27970,0,0,0,0,1,0
30,15104,-596,-475,1071,0,-16088,-12807,28895,0,0,0,0,1,0
