1,0,0,-2562,2562,0,0,-25794,25794,0,0,0,0,1,0
2,520,577,-2802,2224,0,5811,-28204,22393,0,0,0,0,1,0
3,1041,1132,-2933,1801,0,11398,-29530,18132,0,0,0,0,1,0
4,1562,1644,-2952,1309,0,16547,-29721,13173,0,0,0,0,1,0
5,2083,2092,-2858,766,0,21061,-28770,7709,0,0,0,0,1,0
6,2604,2460,-2654,194,0,24765,-26713,1948,0,0,0,0,1,0
7,3125,2733,-2347,-386,0,27517,-23630,-3888,0,0,0,0,1,0
8,3645,2902,-1951,-951,0,29212,-19638,-9574,0,0,0,0,1,0
9,4166,2959,-1479,-1479,0,29784,-14892,-14892,0,0,0,0,1,0
10,4687,2902,-951,-1951,0,29212,-9574,-19638,0,0,0,0,1,0
11,5208,2733,-386,-2347,0,27517,-3888,-23630,0,0,0,0,1,0
12,5729,2460,194,-2654,0,24765,1948,-26713,0,0,0,0,1,0
13,6250,2092,766,-2858,0,21061,7709,-28770,0,0,0,0,1,0
14,6770,1644,1309,-2952,0,16547,13173,-29721,0,0,0,0,1,0
15,7291,1132,1801,-2933,0,11398,18132,-29530,0,0,0,0,1,0
16,7812,577,2224,-2802,0,5811,22393,-28204,0,0,0,0,1,0
17,8333,0,2562,-2562,0,0,25794,-25794,0,0,0,0,1,0
18,8854,-577,2802,-2224,0,-5811,28204,-22393,0,0,0,0,1,0
19,9375,-1132,2933,-1801,0,-11398,29530,-18132,0,0,0,0,1,0
20,9895,-1644,2952,-1309,0,-16547,29721,-13173,0,0,0,0,1,0
21,10416,-2092,2858,-766,0,-21061,28770,-7709,0,0,0,0,1,0
22,10937,-2460,2654,-194,0,-24765,26713,-1948,0,0,0,0,1,0
23,11458,-2733,2347,386,0,-27517,23630,3888,0,0,0,0,1,0
24,11979,-2902,1951,951,0,-29212,19638,9574,0,0,0,0,1,0
25,12500,-2959,1479,1479,0,-29784,14892,14892,0,0,0,0,1,0
26,13020,-2902,951,1951,0,-29212,9574,19638,0,0,0,0,1,0
27,13541,-2733,386,2347,0,-27517,3888,23630,0,0,0,0,1,0
28,14062,-2460,-194,2654,0,-24765,-1948,26713,0,0,0,0,1,0
29,14583,-2092,-766,2858,0,-21061,-7709,28770,0,0,0,0,1,0
30,15104,-1644,-1309,2952,0,-16547,-13173,29721,0,0,0,0,1,0
