1,0,0,-331,331,0,0,-25078,25078,0,0,0,0,1,0
2,520,75,-362,288,0,5649,-27420,21771,0,0,0,0,1,0
3,1041,146,-379,233,0,11081,-28709,17628,0,0,0,0,1,0
4,1562,213,-382,169,0,16088,-28895,12807,0,0,0,0,1,0
5,2083,271,-370,99,0,20476,-27970,7495,0,0,0,0,1,0
6,2604,318,-343,25,0,24077,-25971,1894,0,0,0,0,1,0
7,3125,353,-303,-50,0,26753,-22973,-3780,0,0,0,0,1,0
8,3645,375,-252,-123,0,28401,-19093,-9308,0,0,0,0,1,0
9,4166,383,-191,-191,0,28957,-14479,-14479,0,0,0,0,1,0
10,4687,375,-123,-252,0,28401,-9308,-19093,0,0,0,0,1,0
11,5208,353,-50,-303,0,26753,-3780,-22973,0,0,0,0,1,0
12,5729,318,25,-343,0,24077,1894,-25971,0,0,0,0,1,0
13,6250,271,99,-370,0,20476,7495,-27970,0,0,0,0,1,0
14,6770,213,169,-382,0,16088,12807,-28895,0,0,0,0,1,0
15,7291,146,233,-379,0,11081,17628,-28709,0,0,0,0,1,0
16,7812,75,288,-362,0,5649,21771,-27420,0,0,0,0,1,0
17,8333,0,331,-331,0,0,25078,-25078,0,0,0,0,1,0
18,8854,-75,362,-288,0,-5649,27420,-21771,0,0,0,0,1,0
19,9375,-146,379,-233,0,-11081,28709,-17628,0,0,0,0,1,0
20,9895,-213,382,-169,0,-16088,28895,-12807,0,0,0,0,1,0
21,10416,-271,370,-99,0,-20476,27970,-7495,0,0,0,0,1,0
22,10937,-318,343,-25,0,-24077,25971,-1894,0,0,0,0,1,0
23,11458,-353,303,50,0,-26753,22973,3780,0,0,0,0,1,0
24,11979,-375,252,123,0,-28401,19093,9308,0,0,0,0,1,0
25,12500,-383,191,191,0,-28957,14479,14479,0,0,0,0,1,0
26,13020,-375,123,252,0,-28401,9308,19093,0,0,0,0,1,0
27,13541,-353,50,303,0,-26753,3780,22973,0,0,0,0,1,0
28,14062,-318,-25,343,0,-24077,-1894,25971,0,0,0,0,1,0
29,14583,-271,-99,370,0,-20476,-7495,27970,0,0,0,0,1,0
30,15104,-213,-169,382,0,-16088,-12807,28895,0,0,0,0,1,0
31,15625,-146,-233,379,0,-11081,-17628,28709,0,0,0,0,1,0
32,16145,-75,-288,362,0,-5649,-21771,27420,0,0,0,0,1,0
33,16666,0,-331,331,0,0,-25078,25078,0,0,0,0,1,0
34,17187,75,-362,288,0,5649,-27420,21771,0,0,0,0,1,0
35,17708,146,-379,233,0,11081,-28709,17628,0,0,0,0,1,0
36,18229,213,-382,169,0,16088,-28895,12807,0,0,0,0,1,0
37,18750,271,-370,99,0,20476,-27970,7495,0,0,0,0,1,0
38,19270,318,-343,25,0,24077,-25971,1894,0,0,0,0,1,0
39,19791,353,-303,-50,0,26753,-22973,-3780,0,0,0,0,1,0
40,20312,375,-252,-123,0,28401,-19093,-9308,0,0,0,0,1,0
